Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.001, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 100
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-20_19-49-16.txt

Starting computation at 2023-06-20 19:49:19.

avg dead: 91, avg food: 73, score: 91
p [0.73027, 5.81890, 0.58807, 3.10921, 9.47284, 1.21009, ]  84.34233
p [0.86534, 8.13553, 0.48553, 1.41500, 0.64373, 3.79304, ]  88.37850
p [0.82206, 4.26018, 0.89047, 0.40434, 3.20221, 0.21310, ]  91.25983
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  48.51400
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  50.47850
o [0.80950, 0.23934, 0.73968, 4.82052, 3.08811, 0.82712, ]  50.99983
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  53.30683
o [0.80950, 0.23934, 0.73968, 4.82371, 3.02674, 0.82712, ]  53.34133
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  54.80617
o [0.80950, 0.12822, 0.47350, 5.90236, 3.51182, 0.82712, ]  55.48867
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  55.77750
o [0.71009, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  56.66950
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  57.66333
o [0.80950, 0.23934, 0.90990, 4.82052, 3.51182, 0.82712, ]  57.98667
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  58.15400
o [0.80950, 0.23934, 0.73968, 3.52855, 3.51182, 0.82712, ]  58.49217
o [0.80950, 0.23660, 0.73968, 3.51015, 3.51182, 0.98061, ]  58.96700
o [0.80950, 0.23934, 0.84241, 4.82052, 5.14781, 0.82712, ]  59.15000
o [0.42853, 0.23934, 0.73968, 4.15204, 3.51182, 0.82712, ]  59.30067
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  59.32683
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  59.96450
o [0.80950, 0.23934, 0.73968, 4.12383, 3.51182, 1.03380, ]  59.99000
o [1.00000, 0.23934, 0.73968, 6.15450, 3.51182, 0.82712, ]  60.18917
o [0.38750, 7.62608, 9.45748, 0.92994, 0.55240, 4.77322, ]  60.85600
o [0.80950, 0.23934, 0.73968, 4.82052, 2.90004, 0.75629, ]  61.65383
o [0.80950, 0.23934, 1.44910, 4.82052, 3.51182, 0.82712, ]  61.68217
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  63.65117
o [0.76499, 4.62832, 4.01808, 0.77305, 1.39033, 0.22186, ]  63.76683
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 0.82712, ]  63.98233
o [0.46554, 5.47308, 4.26616, 0.64146, 0.86211, 0.69867, ]  64.74017
o [0.80950, 0.30014, 0.73968, 4.82052, 3.51182, 0.72721, ]  64.81300
o [0.80950, 0.23934, 0.79461, 4.82052, 3.51182, 0.76412, ]  65.33633
o [0.80950, 0.23934, 4.26616, 4.82052, 3.06361, 0.82712, ]  66.01633
o [0.38750, 0.74189, 6.98758, 5.22096, 0.68525, 4.77322, ]  66.47900
o [0.80950, 0.23934, 0.53085, 4.82052, 2.45717, 0.82712, ]  67.66683
o [0.82516, 7.25096, 4.26616, 0.64146, 0.86211, 0.69867, ]  68.08383
o [0.80950, 0.23934, 1.05866, 4.82052, 3.51182, 0.82712, ]  68.19483
o [0.80950, 0.12410, 0.73968, 5.90236, 3.51182, 0.82712, ]  68.62217
o [0.90173, 0.74189, 1.50298, 5.22096, 1.22647, 0.31930, ]  68.91917
o [0.82516, 5.47308, 4.26616, 0.64146, 1.26863, 0.69867, ]  69.24983
o [0.82516, 5.47308, 4.26616, 0.64146, 0.86211, 0.69867, ]  69.25700
o [0.38750, 7.62608, 9.45748, 0.92994, 0.45053, 4.77322, ]  69.35883
o [0.80950, 0.23934, 0.73968, 4.82052, 3.51182, 1.38383, ]  69.77083
o [0.80950, 0.23934, 0.74463, 4.82052, 3.51182, 0.82712, ]  69.99133
o [0.80950, 0.27801, 0.73968, 4.82052, 3.51182, 0.57092, ]  70.00417
o [0.82516, 5.47308, 0.73968, 0.64146, 0.86211, 0.69867, ]  70.37917
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  70.59367
o [0.82516, 5.47308, 0.73968, 0.64146, 0.78379, 0.92209, ]  71.03383
o [0.80950, 0.15484, 8.19553, 4.82052, 3.51182, 0.82712, ]  71.36800
o [0.38750, 7.62608, 12.65500, 0.92994, 0.55240, 4.77322, ]  71.39117
o [0.54021, 0.23934, 0.73968, 5.90236, 3.51182, 0.82712, ]  71.63533
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 6.74758, ]  71.66450
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  72.28150
o [0.82516, 5.47308, 5.15225, 0.64146, 0.86211, 0.63199, ]  72.42300
o [0.90173, 7.62608, 2.49409, 0.92994, 0.95938, 0.31930, ]  72.43500
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  72.92533
o [0.77055, 0.74189, 2.49409, 5.22096, 0.95938, 0.31930, ]  73.23800
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  73.63283
o [0.82516, 5.47308, 4.26616, 0.64146, 0.85102, 0.69867, ]  73.75367
o [1.00000, 5.21542, 4.01808, 0.80874, 0.78346, 0.22186, ]  73.92900
o [0.79035, 0.77142, 0.13693, 5.22254, 0.74902, 9.53360, ]  74.53467
o [0.79035, 0.77142, 0.18329, 4.82052, 0.74902, 9.53360, ]  75.33350
o [0.90173, 8.90686, 4.31731, 0.92994, 0.95938, 0.31930, ]  75.42283
o [0.96444, 0.23934, 0.73968, 4.82052, 3.51182, 0.74419, ]  75.69733
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  75.97267
o [0.76499, 5.21542, 4.01808, 0.53786, 1.54051, 0.22186, ]  76.26300
o [0.90548, 0.23934, 4.26616, 4.82052, 3.51182, 0.82712, ]  76.54317
o [0.81880, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  76.75733
o [0.82516, 5.47308, 4.26616, 0.64146, 0.86211, 1.00187, ]  77.24417
o [0.82516, 5.47308, 0.73968, 0.64146, 0.86211, 1.33485, ]  78.02033
o [0.78475, 1.19157, 0.23249, 3.18412, 0.74902, 9.53360, ]  78.19883
o [0.82516, 5.47308, 4.26616, 0.64146, 0.86211, 0.45778, ]  78.41867
o [0.79035, 1.27226, 0.18329, 4.82052, 0.74902, 9.53360, ]  79.34083
o [0.38750, 8.51415, 9.45748, 0.92994, 0.55240, 2.56133, ]  79.40100
o [0.82516, 5.47308, 4.26616, 0.83830, 0.86211, 0.69867, ]  79.92550
o [0.90173, 0.74189, 2.49409, 5.22096, 0.95938, 0.31930, ]  80.25017
o [0.30000, 7.62608, 9.45748, 0.92994, 0.55240, 4.77322, ]  80.84517
o [0.43483, 7.62608, 9.45748, 0.92994, 0.43135, 4.77322, ]  80.85833
o [0.82516, 7.37618, 4.26616, 0.64146, 0.86211, 0.69867, ]  80.93400
o [0.79035, 0.77142, 0.18329, 4.47381, 0.74902, 7.34566, ]  81.26400
o [0.82516, 3.43600, 4.26616, 0.64146, 0.86211, 0.69867, ]  82.07033
o [0.90173, 10.24691, 2.49409, 0.92994, 0.95938, 0.31930, ]  82.42733
o [0.38750, 0.74189, 9.45748, 5.22096, 0.55240, 5.22892, ]  82.83450
o [0.79035, 0.77142, 0.18329, 5.90236, 0.55360, 9.53360, ]  82.99083
o [0.79035, 0.77142, 0.18329, 5.90236, 0.82052, 9.53360, ]  83.99883
o [0.82516, 7.31804, 4.26616, 0.44109, 0.43177, 0.69867, ]  84.07900
o [0.38750, 0.74189, 9.45748, 5.22096, 0.27739, 4.77322, ]  85.83200

GEN 1, TIME 87.96, PARAMS: [ 0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ], SCORE: 48.51
avg dead: 54, avg food: 240, score: 54
avg dead: 70, avg food: 390, score: 69
avg dead: 64, avg food: 166, score: 64
avg dead: 87, avg food: 488, score: 86
avg dead: 75, avg food: 637, score: 75
avg dead: 58, avg food: 178, score: 58
avg dead: 75, avg food: 576, score: 74
avg dead: 68, avg food: 229, score: 68
avg dead: 61, avg food: 152, score: 60
avg dead: 61, avg food: 134, score: 61
avg dead: 77, avg food: 578, score: 76
avg dead: 78, avg food: 153, score: 78
avg dead: 62, avg food: 174, score: 61
avg dead: 56, avg food: 172, score: 55
avg dead: 87, avg food: 653, score: 86
avg dead: 67, avg food: 539, score: 67
avg dead: 71, avg food: 467, score: 70
avg dead: 55, avg food: 197, score: 55
avg dead: 62, avg food: 120, score: 62
avg dead: 48, avg food: 180, score: 48
avg dead: 75, avg food: 368, score: 74
avg dead: 66, avg food: 281, score: 66
avg dead: 61, avg food: 587, score: 60
avg dead: 77, avg food: 137, score: 77
avg dead: 68, avg food: 199, score: 68
avg dead: 75, avg food: 163, score: 74
avg dead: 57, avg food: 208, score: 57
avg dead: 69, avg food: 175, score: 69
avg dead: 75, avg food: 255, score: 75
avg dead: 83, avg food: 479, score: 82
avg dead: 50, avg food: 146, score: 50
avg dead: 68, avg food: 180, score: 68
avg dead: 65, avg food: 224, score: 65
avg dead: 84, avg food: 608, score: 83
avg dead: 76, avg food: 142, score: 76
avg dead: 79, avg food: 565, score: 78
avg dead: 79, avg food: 498, score: 79
avg dead: 63, avg food: 212, score: 62
avg dead: 78, avg food: 538, score: 77
avg dead: 68, avg food: 277, score: 68
avg dead: 69, avg food: 148, score: 68
avg dead: 49, avg food: 153, score: 49
avg dead: 81, avg food: 583, score: 80
avg dead: 69, avg food: 154, score: 69
avg dead: 62, avg food: 195, score: 62
avg dead: 66, avg food: 153, score: 66
avg dead: 81, avg food: 536, score: 80
avg dead: 78, avg food: 532, score: 77
avg dead: 80, avg food: 435, score: 80
avg dead: 72, avg food: 217, score: 72
avg dead: 54, avg food: 148, score: 53
avg dead: 57, avg food: 177, score: 56
avg dead: 76, avg food: 565, score: 75
avg dead: 70, avg food: 271, score: 70
avg dead: 63, avg food: 535, score: 62
avg dead: 79, avg food: 209, score: 79
avg dead: 49, avg food: 165, score: 48
avg dead: 49, avg food: 153, score: 49
avg dead: 47, avg food: 162, score: 47
avg dead: 68, avg food: 164, score: 68
avg dead: 64, avg food: 259, score: 63
avg dead: 63, avg food: 510, score: 62
avg dead: 54, avg food: 155, score: 54
avg dead: 56, avg food: 162, score: 56
avg dead: 68, avg food: 242, score: 68
avg dead: 75, avg food: 520, score: 75
avg dead: 74, avg food: 167, score: 74
avg dead: 76, avg food: 526, score: 75
avg dead: 72, avg food: 556, score: 72
avg dead: 55, avg food: 221, score: 55
avg dead: 81, avg food: 698, score: 81
avg dead: 60, avg food: 194, score: 59
avg dead: 61, avg food: 156, score: 60
avg dead: 57, avg food: 168, score: 57
avg dead: 78, avg food: 527, score: 78
avg dead: 69, avg food: 136, score: 69
avg dead: 54, avg food: 187, score: 54
avg dead: 71, avg food: 137, score: 71
avg dead: 74, avg food: 530, score: 73
avg dead: 75, avg food: 606, score: 74
avg dead: 82, avg food: 586, score: 81
avg dead: 66, avg food: 220, score: 66
avg dead: 41, avg food: 153, score: 41
avg dead: 56, avg food: 175, score: 56
avg dead: 74, avg food: 530, score: 73
avg dead: 73, avg food: 278, score: 72
avg dead: 72, avg food: 611, score: 71
avg dead: 69, avg food: 164, score: 69
avg dead: 63, avg food: 192, score: 63
avg dead: 47, avg food: 152, score: 47
avg dead: 66, avg food: 157, score: 66
avg dead: 66, avg food: 172, score: 66
avg dead: 72, avg food: 259, score: 72
avg dead: 69, avg food: 469, score: 68
avg dead: 61, avg food: 179, score: 61
avg dead: 60, avg food: 163, score: 60
p [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  48.51400
p [0.80950, 0.12822, 0.47350, 5.90236, 3.51182, 0.82712, ]  55.48867
p [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  55.77750
p [0.80950, 0.23660, 0.73968, 3.51015, 3.51182, 0.98061, ]  58.96700
p [0.80950, 0.23934, 0.84241, 4.82052, 5.14781, 0.82712, ]  59.15000
p [0.80950, 0.23934, 0.73968, 4.12383, 3.51182, 1.03380, ]  59.99000
p [1.00000, 0.23934, 0.73968, 6.15450, 3.51182, 0.82712, ]  60.18917
p [0.38750, 7.62608, 9.45748, 0.92994, 0.55240, 4.77322, ]  60.85600
p [0.80950, 0.23934, 1.44910, 4.82052, 3.51182, 0.82712, ]  61.68217
p [0.76499, 4.62832, 4.01808, 0.77305, 1.39033, 0.22186, ]  63.76683
p [0.46554, 5.47308, 4.26616, 0.64146, 0.86211, 0.69867, ]  64.74017
p [0.80950, 0.30014, 0.73968, 4.82052, 3.51182, 0.72721, ]  64.81300
p [0.80950, 0.23934, 4.26616, 4.82052, 3.06361, 0.82712, ]  66.01633
p [0.82516, 5.47308, 4.26616, 0.64146, 0.86211, 0.69867, ]  66.08950
p [0.38750, 0.74189, 6.98758, 5.22096, 0.68525, 4.77322, ]  66.47900
p [0.82516, 7.25096, 4.26616, 0.64146, 0.86211, 0.69867, ]  68.08383
p [0.90173, 0.74189, 1.50298, 5.22096, 1.22647, 0.31930, ]  68.91917
p [0.81274, 0.97515, 3.10094, 0.27469, 0.65546, 5.21013, ]  69.00083
p [0.82516, 5.47308, 4.26616, 0.64146, 1.26863, 0.69867, ]  69.24983
p [0.93195, 7.73613, 8.45155, 0.52656, 0.16141, 0.94241, ]  69.74850
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  41.34683
o [0.67929, 0.23934, 0.88681, 3.51015, 3.51182, 0.98061, ]  47.17067
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  47.68083
o [0.80950, 0.19001, 1.05063, 4.15650, 5.14781, 0.82712, ]  48.65333
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  48.83450
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  49.01300
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  49.68017
o [0.80950, 0.23934, 0.84241, 3.05033, 5.14781, 0.82712, ]  50.01983
o [0.80950, 0.16749, 1.06473, 4.82052, 3.51182, 0.82712, ]  53.85200
o [0.80950, 0.23660, 0.73968, 3.51015, 3.51182, 0.98061, ]  54.14567
o [0.80950, 0.12822, 0.47350, 5.90236, 5.24026, 0.82712, ]  54.42650
o [0.80950, 0.23934, 0.86763, 4.82052, 5.14781, 0.60996, ]  54.67833
o [0.61367, 0.12822, 0.47350, 3.54277, 3.51182, 0.82712, ]  55.11167
o [0.54405, 0.12822, 0.47350, 5.90236, 3.51182, 0.69865, ]  55.46950
o [0.80950, 0.23934, 1.05514, 4.82052, 3.51182, 0.86465, ]  55.99383
o [0.80950, 0.21858, 0.84241, 4.82052, 3.70351, 0.82712, ]  56.49167
o [0.44836, 0.21761, 1.06473, 3.78402, 3.51182, 0.82712, ]  56.50450
o [0.80950, 0.35981, 0.84241, 4.82052, 5.14781, 0.82712, ]  56.98950
o [0.80950, 0.23934, 0.55046, 4.82052, 3.51182, 0.82712, ]  57.33183
o [0.80950, 0.23934, 0.65675, 3.51015, 3.51182, 0.98061, ]  57.45800
o [0.80950, 0.12822, 0.47350, 5.90236, 3.51182, 0.82712, ]  58.32133
o [0.80950, 0.12822, 0.47350, 5.90236, 3.51182, 0.82712, ]  59.97183
o [0.80950, 0.32720, 1.20298, 4.82052, 3.51182, 0.82712, ]  60.50350
o [0.79035, 0.12822, 0.47350, 5.90236, 3.51182, 13.64211, ]  60.57950
o [0.80950, 0.23934, 1.62999, 4.98781, 3.47734, 0.82712, ]  60.84317
o [1.00000, 0.23934, 1.06473, 4.82052, 1.95969, 0.82712, ]  60.84767
o [0.80950, 0.23934, 0.84241, 4.82052, 5.23785, 0.82712, ]  61.32017
o [1.00000, 0.23934, 1.06473, 4.82052, 3.51182, 0.82712, ]  61.36550
o [0.80950, 0.23660, 0.70522, 6.53624, 3.51182, 0.98061, ]  61.99233
o [0.80950, 0.23660, 0.73968, 3.51015, 3.51182, 0.98061, ]  62.47167
o [0.80950, 0.18086, 1.06473, 4.82052, 3.51182, 0.47155, ]  62.54600
o [0.79035, 0.07753, 0.59683, 5.90236, 3.51182, 9.53360, ]  62.63167
o [0.79035, 0.77142, 0.47350, 5.44300, 0.74902, 9.53360, ]  62.65667
o [0.80950, 0.12822, 0.47350, 5.90236, 3.51182, 0.84770, ]  62.78733
o [0.80950, 0.24082, 1.06473, 4.82052, 3.51182, 0.82712, ]  63.14067
o [0.80950, 0.12822, 0.18329, 5.90236, 3.51182, 0.82712, ]  63.90733
o [0.38750, 6.49630, 9.45748, 0.91801, 0.55240, 7.95522, ]  64.33333
o [0.75732, 0.12822, 0.47350, 7.76793, 3.51182, 0.82712, ]  65.10883
o [0.80950, 0.20898, 0.73968, 1.92727, 3.51182, 0.98061, ]  66.00917
o [0.80950, 0.23934, 1.09165, 4.82052, 3.51182, 0.82712, ]  66.01333
o [0.80950, 0.12822, 0.18329, 5.90236, 4.62829, 0.82712, ]  66.38550
o [0.80950, 0.12822, 0.29926, 5.90236, 3.51182, 0.71147, ]  66.44667
o [0.80950, 0.23660, 1.06473, 4.82052, 1.97068, 0.82712, ]  66.66100
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  67.29433
o [0.80950, 0.12822, 0.28348, 5.90236, 5.65346, 1.63703, ]  68.05600
o [0.80950, 0.23934, 0.78562, 4.07809, 3.51182, 0.82712, ]  68.15250
o [0.80950, 0.12822, 0.47350, 4.68121, 3.51182, 0.82712, ]  68.25717
o [0.80950, 0.12822, 0.47350, 7.10299, 3.51182, 0.82712, ]  68.27100
o [0.80950, 0.23934, 0.61372, 4.82052, 2.92865, 0.82712, ]  68.30033
o [0.80950, 0.23660, 1.06473, 4.82052, 3.51182, 0.82712, ]  68.50183
o [0.80950, 0.23934, 2.10883, 4.82052, 3.51182, 0.82712, ]  68.85167
o [0.79035, 0.77142, 0.47350, 5.90236, 0.90457, 9.53360, ]  68.86350
o [0.80950, 0.18378, 1.06473, 4.82052, 3.51182, 0.82712, ]  69.17883
o [0.80950, 0.23660, 1.06473, 4.82052, 3.51182, 0.82712, ]  69.49150
o [0.80950, 1.25738, 0.18329, 5.90236, 0.74902, 0.82712, ]  69.50183
o [0.80950, 0.23934, 1.06473, 4.82052, 3.51182, 0.99846, ]  69.53017
o [0.79035, 1.02351, 0.18329, 5.90236, 0.52023, 9.53360, ]  69.94317
o [0.74386, 0.77142, 0.18329, 8.16908, 0.74902, 9.53360, ]  70.53250
o [0.80950, 0.16624, 0.18329, 7.28760, 3.51182, 0.82712, ]  70.56167
o [0.80950, 0.23934, 0.76198, 4.82052, 3.51182, 0.82712, ]  71.19633
o [0.58404, 0.12822, 0.66986, 5.90236, 3.51182, 17.56008, ]  71.38883
o [0.79035, 0.77142, 0.18329, 5.90236, 0.74902, 9.53360, ]  72.27683
