Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.01, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 400
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-19_16-23-42.txt

Starting computation at 2023-06-19 16:23:45.

avg dead: 312, avg food: 315, score: 309
avg dead: 225, avg food: 3374, score: 191
avg dead: 274, avg food: 223, score: 272
avg dead: 237, avg food: 139, score: 236
avg dead: 242, avg food: 175, score: 240
avg dead: 258, avg food: 248, score: 255
p [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  213.47000
p [0.91490, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  234.05000
p [0.54898, 7.29187, 0.87153, 0.69984, 2.36378, 4.66534, ]  236.31833
p [0.35896, 6.95043, 0.17371, 0.99590, 7.21965, 5.67685, ]  237.02167
p [0.87615, 0.70805, 0.42021, 5.26677, 2.99483, 0.29648, ]  244.10667
p [0.49663, 1.71437, 0.40778, 0.55442, 0.63810, 4.46937, ]  252.58167
p [0.53279, 1.32076, 8.02675, 0.35118, 0.76643, 0.34009, ]  253.17833
p [0.31986, 3.06516, 0.76035, 0.83213, 7.93426, 1.63216, ]  261.35000
p [0.97496, 7.19644, 0.04169, 3.56526, 0.87049, 3.96492, ]  263.27833
p [0.30080, 1.37653, 8.34924, 0.55054, 0.83948, 5.35862, ]  271.65833
p [0.84967, 1.38057, 0.92584, 7.40215, 5.20263, 0.70909, ]  283.98833
p [0.64950, 0.17994, 2.80962, 0.81151, 4.69903, 3.03439, ]  287.35167
p [0.37185, 0.02035, 4.02700, 0.47579, 3.54937, 5.51042, ]  287.96500
p [0.37629, 4.13464, 1.12812, 0.98316, 0.12036, 0.07593, ]  294.14667
p [0.65210, 0.44341, 5.40737, 0.20443, 6.17892, 6.83758, ]  294.58167
p [0.98783, 6.01345, 0.06576, 0.14646, 3.54104, 0.34438, ]  302.30500
p [0.84207, 0.79307, 0.87319, 0.86334, 0.77415, 4.49356, ]  309.17500
p [0.72817, 5.22323, 0.51137, 0.69439, 0.27609, 0.16726, ]  319.86667
p [0.88092, 5.86803, 0.24438, 8.78680, 0.37345, 0.70517, ]  329.15500
p [0.65090, 8.24225, 0.46871, 7.87413, 0.14554, 0.32770, ]  333.49833
o [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  159.83667
o [0.46701, 5.59639, 0.09309, 1.28054, 11.89493, 5.21825, ]  163.45000
o [0.46701, 5.59639, 0.09309, 1.61681, 7.94083, 5.21825, ]  174.58000
o [0.46701, 6.95043, 0.09309, 0.99590, 7.94083, 5.67685, ]  191.42667
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 4.95485, ]  195.15333
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  198.89167
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  201.64333
o [0.35896, 6.95043, 0.17371, 0.99590, 5.73439, 5.67685, ]  201.64833
o [0.46701, 5.59639, 0.06666, 1.93350, 7.94083, 5.21825, ]  203.02500
o [0.30000, 5.59639, 0.09309, 1.93350, 11.43471, 5.21825, ]  203.98667
o [0.46701, 5.59639, 0.09309, 1.91953, 7.94083, 4.79802, ]  205.18000
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  205.80833
o [0.80332, 5.02789, 0.09309, 0.69984, 7.94083, 5.59406, ]  208.52167
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  209.19833
o [0.46701, 3.82869, 0.09309, 2.81141, 7.94083, 5.21825, ]  209.40833
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  210.94500
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  211.47000
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  212.90000
o [0.46701, 6.21822, 0.14781, 1.93350, 7.94083, 4.69603, ]  213.04167
o [0.46701, 5.59639, 0.09309, 1.93350, 9.93924, 6.58215, ]  213.44333
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 7.32372, ]  214.32500
o [0.46701, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  214.59500
o [0.46701, 6.95043, 0.09309, 0.99590, 7.94083, 5.67685, ]  216.96667
o [0.49647, 5.59639, 0.09309, 2.32287, 5.33125, 5.21825, ]  219.29500
o [0.54898, 5.59639, 0.09309, 0.69984, 7.94083, 4.66534, ]  221.08000
o [0.38797, 5.59639, 0.09309, 1.93350, 4.03204, 5.21825, ]  223.90500
o [0.46701, 3.88066, 0.09309, 1.93350, 13.88101, 5.21825, ]  225.29333
o [0.46701, 7.32474, 0.09309, 1.93350, 7.94083, 5.21825, ]  226.18667
o [0.91490, 0.35215, 8.66611, 0.99590, 7.21965, 0.32051, ]  227.29833
o [0.35896, 6.02023, 0.17371, 0.99590, 7.21965, 5.67685, ]  228.70500
o [0.46701, 5.59639, 0.09309, 1.93350, 10.06421, 5.21825, ]  228.99333
o [0.46701, 5.59639, 0.09309, 1.82697, 7.94083, 2.96817, ]  231.63833
o [1.00000, 0.23932, 5.33650, 0.56388, 1.79968, 0.32051, ]  234.82667
o [0.30000, 5.59639, 0.09309, 1.93350, 7.94083, 5.21825, ]  234.93833
o [0.46701, 5.59639, 0.09309, 1.66537, 10.95862, 5.21825, ]  235.41333
o [0.54898, 7.29187, 0.87153, 0.69984, 1.67313, 0.32051, ]  236.10833
o [0.87615, 0.90288, 0.42021, 5.26677, 5.46179, 0.29648, ]  236.92000
o [0.35896, 6.95043, 0.24507, 0.99590, 7.21965, 5.67685, ]  237.80833
o [0.91490, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  239.02833
o [0.33149, 3.06516, 6.40803, 0.83213, 7.93426, 0.32051, ]  240.24833
o [0.35896, 6.95043, 0.17371, 0.99590, 3.88875, 5.67685, ]  244.04333
o [0.91490, 0.23932, 7.54739, 0.81289, 1.67313, 0.36403, ]  245.20167
o [0.30000, 6.95043, 0.17371, 0.67029, 7.21965, 5.67685, ]  245.57667
o [0.91490, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  246.19833
o [0.91490, 0.21175, 8.46359, 0.81289, 1.67313, 0.59313, ]  247.96500
o [0.91490, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  248.22667
o [0.91490, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  250.86167
o [0.91490, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  254.54333
o [0.35896, 5.59639, 0.17371, 1.93350, 7.21965, 5.21825, ]  255.56667
o [0.77714, 0.22893, 0.76035, 0.81289, 1.67313, 1.63216, ]  255.85000
o [0.63229, 0.23932, 6.40803, 1.11837, 1.67313, 0.32051, ]  255.88667
o [0.91490, 0.23932, 0.76035, 0.96509, 0.86103, 1.05015, ]  256.21000
o [0.35896, 6.95043, 0.15109, 0.99590, 7.21965, 5.67685, ]  258.15333
o [0.35896, 6.95043, 0.17371, 1.16254, 1.67313, 5.67685, ]  261.22333
o [0.31986, 3.06516, 0.76035, 0.83213, 7.93426, 1.63216, ]  262.41833
o [0.91490, 0.23932, 8.37219, 0.81289, 2.36378, 4.30901, ]  263.73500
o [0.35896, 6.95043, 0.17371, 0.99590, 7.21965, 5.67685, ]  264.33667
o [1.00000, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  264.38500
o [0.87615, 0.70805, 0.42021, 5.26677, 2.99483, 0.29648, ]  264.42833
o [0.31986, 3.06516, 6.40803, 0.83213, 7.93426, 0.32051, ]  265.98667
o [0.73947, 0.23932, 6.40803, 0.81289, 1.67313, 0.32051, ]  267.14167
o [0.35896, 7.43089, 0.17371, 0.87598, 7.21965, 5.67685, ]  268.76667
o [0.66140, 0.23932, 6.40803, 0.97542, 1.67313, 0.32051, ]  271.49667
o [0.91490, 0.23932, 6.40803, 0.81289, 2.95111, 0.24001, ]  272.13667
o [0.87092, 0.34216, 6.40803, 0.81289, 3.25270, 4.95512, ]  272.59500
o [0.54898, 8.49323, 0.87153, 0.69984, 1.67313, 0.32051, ]  274.20500
o [0.35896, 5.59639, 0.17371, 1.93350, 4.72692, 5.21825, ]  274.61667
o [0.91490, 0.23932, 0.76035, 0.81289, 1.67313, 1.63216, ]  277.12167
o [0.91490, 0.23932, 6.40803, 0.81289, 2.36378, 4.66534, ]  277.12667
o [0.31986, 3.06516, 0.76035, 0.83213, 7.93426, 1.63216, ]  278.09333
o [0.35896, 6.95043, 0.17371, 0.81289, 1.67313, 5.67685, ]  278.13833
o [0.72631, 0.23932, 3.74409, 0.81289, 1.67313, 0.32051, ]  278.45833
o [0.49663, 1.71437, 0.40778, 0.55442, 0.63810, 4.46937, ]  278.45833
o [0.87615, 0.70805, 0.38947, 5.26677, 2.99483, 0.29648, ]  279.73333
o [0.54898, 7.29187, 0.87153, 0.69984, 3.37809, 4.66534, ]  280.86333
o [0.91490, 0.23932, 6.40803, 0.99590, 7.21965, 0.32051, ]  281.04833
o [0.59427, 0.23932, 6.40803, 0.99590, 7.21965, 0.32051, ]  281.79500
o [0.49663, 1.71437, 0.40778, 0.55442, 0.63810, 4.46937, ]  282.24833
o [0.54898, 10.85060, 0.09309, 0.69984, 7.94083, 4.66534, ]  283.15000
o [0.46701, 7.29187, 1.30576, 1.93350, 2.36378, 5.21825, ]  284.98167
o [0.91490, 0.15441, 6.40803, 0.81289, 1.67313, 0.21748, ]  285.30500
o [0.49663, 1.71437, 0.40778, 0.55442, 0.63810, 4.46937, ]  286.18500
o [0.54898, 6.75495, 0.87153, 0.69984, 2.64141, 4.66534, ]  292.63500
o [0.31986, 3.06516, 0.76035, 0.83213, 7.93426, 1.31799, ]  294.31500
o [0.35896, 5.59639, 0.17371, 2.93352, 7.21965, 2.99689, ]  294.94833
o [0.35896, 6.95043, 0.17371, 0.81289, 1.67313, 3.02425, ]  296.61000
o [0.31986, 3.06516, 6.40803, 0.83213, 7.93426, 0.32051, ]  301.50333
o [0.46701, 7.56859, 0.12671, 0.99590, 7.94083, 5.67685, ]  305.39333
o [0.54898, 7.29187, 0.51135, 0.69984, 2.36378, 4.66534, ]  306.41500
o [0.54898, 7.29187, 0.87153, 0.69984, 2.53409, 4.66534, ]  317.19333
o [0.35896, 4.19188, 0.18012, 0.99590, 7.21965, 5.67685, ]  318.13833
o [0.97871, 3.98455, 0.87153, 0.73290, 1.67313, 0.32051, ]  319.79833
o [0.46701, 7.29187, 0.87153, 1.93350, 1.53063, 5.21825, ]  323.70667
o [0.46701, 7.29187, 0.78749, 1.93350, 2.36378, 4.67109, ]  326.68833
o [0.54898, 7.29187, 0.87153, 0.69984, 2.36378, 6.94207, ]  340.25500
o [0.32002, 7.29187, 0.87153, 0.69984, 2.36378, 4.66534, ]  346.93000

GEN 1, TIME 286.49, PARAMS: [ 0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ], SCORE: 159.84
avg dead: 244, avg food: 3328, score: 210
avg dead: 228, avg food: 4700, score: 180
avg dead: 207, avg food: 4691, score: 160
avg dead: 330, avg food: 2387, score: 306
avg dead: 226, avg food: 5515, score: 171
avg dead: 219, avg food: 3470, score: 184
avg dead: 219, avg food: 6127, score: 157
avg dead: 227, avg food: 5711, score: 169
avg dead: 279, avg food: 3275, score: 246
avg dead: 260, avg food: 3810, score: 222
avg dead: 223, avg food: 3589, score: 187
avg dead: 279, avg food: 3967, score: 240
avg dead: 286, avg food: 3170, score: 254
avg dead: 247, avg food: 5765, score: 190
avg dead: 203, avg food: 3955, score: 163
avg dead: 241, avg food: 5205, score: 188
avg dead: 262, avg food: 2150, score: 240
avg dead: 229, avg food: 2465, score: 205
avg dead: 278, avg food: 2704, score: 251
avg dead: 242, avg food: 3623, score: 206
avg dead: 244, avg food: 3880, score: 205
avg dead: 286, avg food: 2049, score: 265
avg dead: 240, avg food: 4821, score: 192
avg dead: 238, avg food: 3802, score: 200
avg dead: 259, avg food: 3197, score: 227
avg dead: 239, avg food: 4313, score: 195
avg dead: 212, avg food: 4180, score: 170
avg dead: 267, avg food: 3817, score: 229
avg dead: 230, avg food: 4833, score: 181
avg dead: 222, avg food: 4987, score: 172
avg dead: 203, avg food: 3955, score: 163
avg dead: 211, avg food: 4875, score: 162
avg dead: 229, avg food: 5200, score: 177
avg dead: 234, avg food: 3980, score: 194
avg dead: 256, avg food: 4445, score: 212
avg dead: 231, avg food: 4432, score: 187
avg dead: 202, avg food: 4049, score: 162
avg dead: 240, avg food: 3660, score: 203
avg dead: 252, avg food: 3428, score: 218
avg dead: 203, avg food: 3955, score: 163
avg dead: 266, avg food: 2536, score: 240
avg dead: 220, avg food: 5709, score: 163
avg dead: 248, avg food: 3429, score: 214
avg dead: 232, avg food: 5072, score: 182
avg dead: 247, avg food: 2796, score: 219
avg dead: 274, avg food: 2395, score: 250
avg dead: 222, avg food: 4829, score: 174
avg dead: 236, avg food: 2918, score: 207
avg dead: 245, avg food: 4113, score: 203
avg dead: 243, avg food: 4506, score: 198
avg dead: 201, avg food: 4138, score: 160
avg dead: 239, avg food: 3924, score: 200
avg dead: 247, avg food: 3650, score: 210
avg dead: 228, avg food: 3643, score: 191
avg dead: 239, avg food: 3515, score: 204
avg dead: 259, avg food: 4849, score: 211
avg dead: 249, avg food: 5219, score: 197
avg dead: 254, avg food: 3595, score: 218
avg dead: 254, avg food: 2654, score: 227
avg dead: 234, avg food: 2988, score: 204
avg dead: 204, avg food: 5440, score: 149
avg dead: 248, avg food: 4280, score: 205
avg dead: 287, avg food: 3468, score: 253
avg dead: 224, avg food: 5727, score: 166
avg dead: 251, avg food: 3281, score: 218
avg dead: 273, avg food: 2432, score: 248
avg dead: 236, avg food: 3610, score: 200
avg dead: 268, avg food: 3636, score: 232
avg dead: 260, avg food: 2441, score: 235
avg dead: 237, avg food: 5312, score: 184
avg dead: 235, avg food: 4434, score: 191
avg dead: 283, avg food: 3335, score: 250
avg dead: 261, avg food: 2530, score: 236
avg dead: 266, avg food: 4088, score: 225
avg dead: 244, avg food: 3302, score: 211
avg dead: 278, avg food: 3083, score: 247
avg dead: 234, avg food: 3668, score: 197
avg dead: 271, avg food: 3500, score: 236
avg dead: 263, avg food: 3777, score: 225
avg dead: 256, avg food: 3649, score: 220
avg dead: 273, avg food: 3905, score: 234
avg dead: 229, avg food: 4045, score: 189
avg dead: 256, avg food: 3781, score: 218
avg dead: 259, avg food: 3170, score: 227
p [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  159.83667
p [0.46701, 5.59639, 0.09309, 1.28054, 11.89493, 5.21825, ]  163.45000
p [0.46701, 6.95043, 0.09309, 0.99590, 7.94083, 5.67685, ]  191.42667
p [0.35896, 6.95043, 0.17371, 0.99590, 5.73439, 5.67685, ]  201.64833
p [0.30000, 5.59639, 0.09309, 1.93350, 11.43471, 5.21825, ]  203.98667
p [0.80332, 5.02789, 0.09309, 0.69984, 7.94083, 5.59406, ]  208.52167
p [0.46701, 3.82869, 0.09309, 2.81141, 7.94083, 5.21825, ]  209.40833
p [0.46701, 6.21822, 0.14781, 1.93350, 7.94083, 4.69603, ]  213.04167
p [0.46701, 5.59639, 0.09309, 1.93350, 9.93924, 6.58215, ]  213.44333
p [0.49647, 5.59639, 0.09309, 2.32287, 5.33125, 5.21825, ]  219.29500
p [0.54898, 5.59639, 0.09309, 0.69984, 7.94083, 4.66534, ]  221.08000
p [0.46701, 3.88066, 0.09309, 1.93350, 13.88101, 5.21825, ]  225.29333
p [0.46701, 7.32474, 0.09309, 1.93350, 7.94083, 5.21825, ]  226.18667
p [0.91490, 0.35215, 8.66611, 0.99590, 7.21965, 0.32051, ]  227.29833
p [0.35896, 6.02023, 0.17371, 0.99590, 7.21965, 5.67685, ]  228.70500
p [0.46701, 5.59639, 0.09309, 1.93350, 10.06421, 5.21825, ]  228.99333
p [1.00000, 0.23932, 5.33650, 0.56388, 1.79968, 0.32051, ]  234.82667
p [0.46701, 5.59639, 0.09309, 1.66537, 10.95862, 5.21825, ]  235.41333
p [0.54898, 7.29187, 0.87153, 0.69984, 1.67313, 0.32051, ]  236.10833
p [0.54898, 7.29187, 0.87153, 0.69984, 2.36378, 4.66534, ]  236.31833
o [0.46701, 4.61639, 0.09309, 1.93350, 7.94083, 8.10105, ]  149.76000
o [0.46701, 3.82869, 0.04713, 2.81141, 7.94083, 5.21825, ]  157.89333
o [0.46701, 5.59639, 0.06851, 1.28054, 11.89493, 5.21825, ]  160.08167
o [0.32105, 6.95043, 0.09309, 0.99590, 11.89493, 5.67685, ]  160.11833
o [0.60449, 6.95043, 0.07620, 0.99590, 7.94083, 5.67685, ]  162.33500
o [0.46701, 6.27394, 0.09309, 1.93350, 4.85458, 8.10105, ]  162.41333
o [0.46701, 5.59639, 0.09309, 1.28054, 11.89493, 5.21825, ]  163.45000
o [0.46701, 5.59639, 0.09309, 1.28054, 11.89493, 5.21825, ]  163.45000
o [0.46701, 5.59639, 0.09309, 1.28054, 11.89493, 5.21825, ]  163.45000
o [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  163.73667
o [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  166.72833
o [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  169.88167
o [0.30000, 5.59639, 0.09309, 1.93350, 11.89493, 5.21825, ]  170.86167
o [0.46701, 6.27394, 0.07241, 3.18888, 7.94083, 8.10105, ]  171.18000
o [0.46701, 5.37480, 0.09309, 1.93350, 9.93924, 6.58215, ]  172.12833
o [0.46701, 5.28009, 0.06068, 1.93350, 7.94083, 5.21825, ]  174.20167
o [0.34750, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  177.83333
o [0.46701, 5.59639, 0.09309, 1.95688, 9.93924, 6.58215, ]  180.99500
o [0.46701, 6.95043, 0.05592, 0.99590, 7.94083, 5.67685, ]  181.67000
o [0.51490, 6.27394, 0.09309, 1.93350, 7.94083, 8.10105, ]  182.11167
o [0.46701, 6.27394, 0.09309, 3.13646, 7.94083, 8.10105, ]  184.04167
o [0.46701, 6.95043, 0.09309, 0.99590, 7.94083, 5.67685, ]  184.63000
o [0.46701, 6.27394, 0.09309, 1.93350, 8.48631, 8.10105, ]  187.34000
o [0.46701, 5.59639, 0.09309, 1.28054, 8.13280, 5.21825, ]  187.77500
o [0.46701, 6.27394, 0.09309, 2.26209, 7.94083, 7.42570, ]  188.94667
o [0.46701, 6.95043, 0.09309, 0.99590, 7.94083, 6.50203, ]  189.04333
o [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 11.61541, ]  190.01167
o [0.46701, 5.59639, 0.05967, 1.28054, 11.89493, 5.21825, ]  191.16000
o [0.43037, 6.95043, 0.09309, 0.99590, 13.13118, 5.67685, ]  191.73000
o [0.46701, 6.64071, 0.09309, 1.40219, 11.89493, 9.83603, ]  192.28167
o [0.46701, 6.95043, 0.09309, 0.99590, 7.94083, 5.91604, ]  194.19667
o [0.46701, 6.95043, 0.07627, 0.99590, 7.94083, 5.67685, ]  195.87000
o [0.46701, 6.27394, 0.09309, 0.99590, 7.94083, 5.01289, ]  197.31833
o [0.46701, 6.95043, 0.09309, 0.99590, 8.71328, 10.54603, ]  197.46833
o [0.46701, 12.26711, 0.04788, 1.92844, 7.94083, 8.10105, ]  198.76667
o [0.36018, 5.59639, 0.09309, 1.28054, 8.52227, 5.21825, ]  200.39833
o [0.46701, 5.59639, 0.09309, 1.28054, 7.94083, 5.21825, ]  200.59167
o [0.46701, 5.59639, 0.09309, 1.28054, 7.94083, 5.21825, ]  200.64500
o [0.46701, 5.59639, 0.09309, 1.49927, 11.89493, 5.21825, ]  203.39333
o [0.46701, 6.27394, 0.09309, 0.99590, 7.94083, 5.67685, ]  203.87000
o [0.46701, 6.27394, 0.09309, 1.93350, 7.94083, 4.39091, ]  204.44833
o [0.42254, 6.77840, 0.09309, 1.93350, 11.89493, 5.62248, ]  204.67667
o [0.36059, 6.95043, 0.17371, 0.99590, 5.73439, 5.67685, ]  205.17667
o [0.46701, 6.27394, 0.09309, 1.28523, 7.94083, 5.67685, ]  205.19500
o [0.56367, 6.95043, 0.05393, 0.99590, 7.94083, 5.67685, ]  205.36500
o [0.57353, 5.59639, 0.09309, 1.28054, 11.89493, 5.21825, ]  206.42833
o [0.46701, 5.59639, 0.14287, 1.28054, 11.89493, 5.21825, ]  207.15333
