Evolution parameters:
Namespace(mutation_prob=0.2, crossover_prob=0.6, population_size=20, generations_max=20, simulations_per_indiv=6, len_individual=6, food_weight=0.0001, mutation_copies=3, tournament_k=7, resume_from_log=None, random_seed=True, n_best_to_return=None, debug=True)

Default simulation parameters:
>FISH_MOMENTUM_CONSTANT: 0.75
>FISH_FEAR_MOMENTUM_CONSTANT: 0.825
>ALIGNMENT_CONSTANT: 0.25
>COHESION_CONSTANT: 0.05
>SEPARATION_CONSTANT: 20
>SHARK_REPULSION_CONSTANT: 8
>FOOD_ATTRACTION_CONSTANT: 0.25
>WIDTH: 400
>HEIGHT: 400
>NUM_STEPS: 1000
>NUM_FISH: 200
>NUM_SHARKS: 1
>NUM_FOOD: 50
>FISH_SENSE_DIST: 25
>SHARK_SENSE_DIST: 100
>FISH_MAX_SPEED: 4
>SHARK_MAX_SPEED: 7
>SHARK_KILL_RADIUS: 10
>SHARK_MOMENTUM_CONSTANT: 1
>SHARK_SEARCH_CONSTANT: 2
>SHARK_HUNT_CONSTANT: 40
>FISH_DIM_ELLIPSE_X: 5
>FISH_DIM_ELLIPSE_Y: 9
>FISH_FEAR_CONSTANT: 3
>SHARK_DIM_ELLIPSE_X: 30
>SHARK_DIM_ELLIPSE_Y: 50
>SHARK_BLIND_ANGLE_DEG: 40
>WALL: 0
>LOG_FILEPATH: logs/log-default-simulation_2023-06-20_01-24-34.txt

Starting computation at 2023-06-20 01:24:35.

avg dead: 157, avg food: 117, score: 157
avg dead: 147, avg food: 108, score: 146
avg dead: 146, avg food: 165, score: 145
avg dead: 122, avg food: 165, score: 122
avg dead: 120, avg food: 110, score: 120
avg dead: 138, avg food: 874, score: 138
avg dead: 141, avg food: 517, score: 140
avg dead: 138, avg food: 188, score: 138
avg dead: 150, avg food: 101, score: 149
avg dead: 132, avg food: 139, score: 132
avg dead: 148, avg food: 1381, score: 148
avg dead: 162, avg food: 205, score: 161
avg dead: 137, avg food: 182, score: 137
avg dead: 143, avg food: 189, score: 143
avg dead: 146, avg food: 99, score: 146
avg dead: 121, avg food: 122, score: 121
avg dead: 127, avg food: 193, score: 127
avg dead: 122, avg food: 146, score: 122
avg dead: 150, avg food: 595, score: 150
avg dead: 122, avg food: 210, score: 122
avg dead: 140, avg food: 103, score: 140
avg dead: 146, avg food: 144, score: 146
avg dead: 142, avg food: 165, score: 142
avg dead: 154, avg food: 706, score: 154
avg dead: 132, avg food: 190, score: 132
avg dead: 143, avg food: 163, score: 142
avg dead: 159, avg food: 129, score: 159
avg dead: 140, avg food: 97, score: 140
avg dead: 123, avg food: 165, score: 123
avg dead: 140, avg food: 100, score: 140
avg dead: 128, avg food: 157, score: 127
avg dead: 154, avg food: 95, score: 154
avg dead: 124, avg food: 158, score: 124
avg dead: 137, avg food: 129, score: 137
avg dead: 121, avg food: 92, score: 121
avg dead: 147, avg food: 588, score: 146
avg dead: 151, avg food: 789, score: 151
avg dead: 131, avg food: 185, score: 130
avg dead: 126, avg food: 117, score: 126
avg dead: 125, avg food: 141, score: 125
avg dead: 121, avg food: 459, score: 120
avg dead: 118, avg food: 230, score: 118
avg dead: 142, avg food: 185, score: 142
avg dead: 141, avg food: 194, score: 140
avg dead: 149, avg food: 119, score: 149
avg dead: 132, avg food: 124, score: 131
avg dead: 97, avg food: 164, score: 97
avg dead: 141, avg food: 129, score: 141
avg dead: 168, avg food: 344, score: 168
avg dead: 149, avg food: 209, score: 149
avg dead: 136, avg food: 107, score: 136
avg dead: 142, avg food: 136, score: 142
avg dead: 143, avg food: 188, score: 142
avg dead: 150, avg food: 665, score: 150
avg dead: 134, avg food: 185, score: 133
avg dead: 152, avg food: 185, score: 152
avg dead: 148, avg food: 124, score: 148
avg dead: 135, avg food: 104, score: 134
avg dead: 137, avg food: 176, score: 137
avg dead: 154, avg food: 109, score: 153
avg dead: 130, avg food: 192, score: 130
avg dead: 128, avg food: 101, score: 128
avg dead: 144, avg food: 167, score: 144
avg dead: 132, avg food: 129, score: 132
avg dead: 138, avg food: 113, score: 137
avg dead: 143, avg food: 409, score: 143
avg dead: 150, avg food: 670, score: 150
avg dead: 148, avg food: 162, score: 148
avg dead: 131, avg food: 101, score: 131
avg dead: 139, avg food: 144, score: 139
avg dead: 141, avg food: 547, score: 141
avg dead: 150, avg food: 194, score: 150
avg dead: 133, avg food: 173, score: 133
avg dead: 124, avg food: 175, score: 124
avg dead: 149, avg food: 125, score: 149
avg dead: 131, avg food: 106, score: 131
p [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  124.98042
p [0.92891, 7.34174, 6.67752, 0.39951, 7.94560, 0.31893, ]  124.98967
p [0.32067, 3.54906, 1.08841, 0.03531, 4.15615, 0.64222, ]  128.32062
p [0.62454, 5.82792, 2.69262, 2.30870, 5.64000, 2.02157, ]  130.31745
p [0.91841, 2.58606, 0.81410, 6.12611, 0.54150, 0.54686, ]  132.15507
p [0.68895, 0.47218, 0.04614, 2.98955, 0.70849, 0.99208, ]  132.44597
p [0.38606, 0.30031, 0.97855, 7.51198, 0.33139, 0.07423, ]  136.15195
p [0.56190, 0.23713, 0.90869, 0.10754, 0.03825, 3.59652, ]  141.30115
p [0.87551, 0.47052, 4.96246, 0.07909, 0.69209, 0.37291, ]  142.15373
p [0.69464, 7.95796, 2.35984, 1.75409, 0.69171, 6.97377, ]  143.31330
p [0.73551, 9.25065, 0.67645, 9.36145, 8.49923, 0.89002, ]  144.15070
p [0.70359, 0.42250, 0.52075, 0.11291, 0.13952, 0.72843, ]  144.81168
p [0.76458, 0.84954, 7.28892, 0.09366, 0.90136, 9.66557, ]  145.31312
p [0.82698, 5.36514, 0.84913, 9.84665, 2.69305, 0.99505, ]  145.31895
p [0.43490, 3.79946, 0.45836, 2.99529, 9.44009, 0.71746, ]  147.64837
p [0.76916, 5.26946, 1.11863, 0.31914, 0.51590, 0.42181, ]  150.15538
p [0.67101, 4.50258, 0.06069, 5.33509, 0.87499, 2.38421, ]  151.02670
p [0.93661, 9.97714, 1.63450, 0.11056, 0.44274, 0.69266, ]  151.98883
p [0.99538, 3.08867, 0.81469, 0.32939, 0.96785, 8.77848, ]  155.46560
p [0.94068, 7.91456, 0.56967, 0.26362, 8.92501, 0.18259, ]  157.32155
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  97.31685
o [0.33611, 4.97548, 2.67090, 6.33837, 0.42047, 3.82507, ]  118.81032
o [0.92891, 7.26248, 6.67752, 0.39951, 7.94560, 0.31893, ]  120.15562
o [0.68895, 0.47218, 0.04614, 2.98955, 0.70849, 0.69123, ]  120.95402
o [0.92891, 7.34174, 6.67752, 0.33835, 7.94560, 0.31893, ]  121.49075
o [0.91841, 7.34174, 7.12357, 0.25464, 7.94560, 0.54686, ]  121.82113
o [0.33611, 2.77966, 4.76372, 6.33837, 0.42047, 4.69494, ]  122.14560
o [0.32067, 2.82495, 1.08841, 0.03531, 4.15615, 0.64222, ]  122.65207
o [0.45507, 0.47052, 4.96246, 0.07909, 0.69209, 0.37291, ]  122.81680
o [0.33611, 4.97548, 4.51686, 6.33837, 0.42047, 4.69494, ]  123.65010
o [0.62454, 5.82792, 2.69262, 1.36617, 5.64000, 2.02157, ]  124.15085
o [0.33611, 4.97548, 4.52377, 6.40217, 0.42047, 4.69494, ]  124.81577
o [0.62454, 7.34174, 2.69262, 2.30870, 7.94560, 2.02157, ]  125.48588
o [1.00000, 5.82792, 6.67752, 0.39951, 5.64000, 0.31893, ]  126.82155
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  127.48070
o [0.33611, 4.97548, 7.54200, 6.33837, 0.42047, 4.69494, ]  127.98425
o [0.92891, 7.34174, 6.67752, 0.39951, 7.94560, 0.26719, ]  128.32323
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  129.81405
o [0.33611, 9.18569, 4.76372, 6.33837, 0.42047, 4.69494, ]  129.81855
o [0.33611, 4.97548, 3.51675, 6.33837, 0.42047, 4.69494, ]  130.81408
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  130.98145
o [0.33611, 4.97548, 4.10291, 4.08016, 0.42047, 4.69494, ]  131.31478
o [0.49819, 7.34174, 3.45931, 0.39951, 7.94560, 0.54686, ]  131.32267
o [0.92891, 5.82792, 6.93487, 0.39951, 5.93323, 0.31893, ]  131.32323
o [0.91841, 7.34174, 6.67752, 0.35639, 7.94560, 0.54686, ]  131.98752
o [0.62454, 7.34174, 2.69262, 2.30870, 7.94560, 2.02157, ]  132.15277
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  132.31432
o [0.87551, 0.82178, 4.96246, 0.15738, 0.69209, 0.37291, ]  132.82037
o [0.33611, 6.51849, 4.76372, 6.33837, 0.42047, 4.69494, ]  132.98382
o [0.30000, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  133.31597
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  133.98147
o [0.92891, 7.34174, 6.67752, 0.39951, 5.55519, 0.26040, ]  134.98953
o [0.92891, 4.41634, 6.67752, 0.39951, 7.94560, 0.34088, ]  136.32255
o [0.33611, 4.97548, 4.76372, 6.33837, 0.21811, 4.69494, ]  137.31510
o [0.33611, 9.92427, 4.76372, 6.33837, 0.42047, 4.69494, ]  137.31617
o [0.33611, 5.92280, 4.76372, 6.33837, 0.42047, 4.69494, ]  137.48232
o [0.87551, 0.47052, 4.23601, 0.07886, 0.56931, 0.37291, ]  137.65377
o [0.91841, 2.58606, 0.81410, 6.12611, 0.90956, 1.05196, ]  137.81632
o [1.00000, 7.34174, 6.67752, 0.39951, 6.47734, 0.31893, ]  137.82337
o [0.92891, 7.90013, 6.67752, 0.39951, 7.94560, 0.31893, ]  137.98868
o [0.30000, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  138.31447
o [0.68895, 0.47218, 0.04614, 3.21793, 0.66233, 0.99208, ]  138.74588
o [0.62454, 7.34174, 2.69262, 2.30870, 7.00631, 2.02157, ]  139.15223
o [0.92891, 12.44833, 6.67752, 0.34059, 7.94560, 0.27728, ]  140.15692
o [0.92891, 7.34174, 6.67752, 0.39951, 7.94560, 0.31893, ]  140.32325
o [0.92891, 7.34174, 6.67752, 0.39951, 7.94560, 0.31893, ]  140.48967
o [0.68895, 0.47218, 0.04614, 2.98955, 0.70849, 0.99208, ]  140.94823
o [0.33611, 4.97548, 4.76372, 6.33837, 0.21357, 4.69494, ]  140.98053
o [0.68895, 0.47218, 0.04614, 2.98955, 0.70849, 0.99208, ]  141.27863
o [0.32067, 3.54906, 1.08841, 0.03531, 4.40060, 0.64222, ]  141.82040
o [0.33611, 4.27680, 4.76372, 6.33837, 0.42047, 4.69494, ]  142.14808
o [0.33611, 4.95793, 4.76372, 6.33837, 0.42047, 3.79954, ]  142.15010
o [0.66681, 4.17721, 2.69262, 2.30870, 5.64000, 2.02157, ]  142.65305
o [0.33611, 4.97548, 4.76372, 7.00629, 0.42047, 4.69494, ]  142.98118
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 2.48468, ]  142.98363
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  143.31440
o [0.68895, 0.47218, 0.04614, 2.98955, 0.70849, 0.61459, ]  143.62575
o [0.33611, 4.97548, 4.76372, 11.55744, 0.42047, 4.69494, ]  143.81382
o [0.62454, 5.82792, 2.69262, 2.30870, 5.05292, 2.02157, ]  144.31655
o [0.30000, 4.97548, 4.76372, 6.33837, 0.42047, 3.04551, ]  145.14840
o [0.62454, 5.82792, 2.69262, 2.30870, 5.64000, 1.96558, ]  145.98348
o [0.62454, 8.64236, 2.69262, 2.30870, 5.64000, 2.02157, ]  146.15220
o [0.32067, 3.54906, 1.08841, 0.03531, 4.15615, 0.64222, ]  146.15300
o [0.92891, 2.58606, 0.53346, 6.12611, 0.41956, 0.31893, ]  146.15675
o [0.60440, 0.47218, 0.04614, 2.98955, 1.09320, 0.99208, ]  146.94117
o [0.47629, 7.34174, 6.67752, 0.43424, 7.94560, 0.31893, ]  146.98920
o [0.92891, 6.93547, 6.67752, 0.39951, 7.94560, 0.31893, ]  147.32227
o [0.33611, 6.31797, 4.76372, 6.33837, 0.42047, 4.69494, ]  148.15047
o [1.00000, 0.47218, 0.04614, 2.98955, 0.60712, 0.99208, ]  148.19523
o [0.91841, 2.58606, 0.81410, 6.12611, 0.54150, 0.54686, ]  148.48758
o [0.92891, 2.58606, 0.81410, 6.12611, 0.54150, 0.31893, ]  149.15475
o [0.92891, 2.58606, 1.57587, 6.12611, 0.54150, 0.31893, ]  149.65410
o [0.33611, 4.97548, 3.90154, 6.33837, 0.42047, 4.69494, ]  149.81240
o [0.92891, 7.50757, 6.67752, 0.39951, 5.64000, 0.31893, ]  149.98988
o [0.34923, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  150.14723
o [0.68895, 0.47218, 0.04614, 2.98955, 0.67128, 0.99208, ]  150.26682
o [0.77727, 0.47218, 0.04614, 2.98955, 0.70849, 0.86257, ]  150.27383
o [0.68895, 0.47218, 0.04614, 2.98955, 0.46340, 0.99208, ]  150.59965
o [0.92891, 7.34174, 6.67752, 0.39951, 11.93728, 0.23250, ]  150.65570
o [0.68895, 0.47218, 0.04614, 2.75622, 0.43916, 1.26067, ]  151.25438
o [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  152.48145
o [0.92891, 7.34174, 6.67752, 0.39951, 7.94560, 0.21022, ]  153.98910
o [0.68895, 0.61221, 0.04614, 2.98955, 0.67322, 1.72284, ]  154.07235
o [0.92891, 11.35230, 6.67752, 0.39951, 7.94560, 0.31893, ]  154.65713
o [0.68895, 0.66184, 0.04614, 2.98955, 0.70849, 0.99208, ]  154.76273
o [0.62454, 6.42400, 2.69262, 3.42610, 5.64000, 2.02157, ]  154.81815
o [0.68895, 0.47218, 0.04556, 2.98955, 0.70849, 0.99208, ]  155.42758
o [0.91841, 2.58606, 0.81410, 6.12611, 0.54150, 0.54686, ]  159.65370
o [0.33611, 4.97548, 4.70874, 6.33837, 0.42047, 4.69494, ]  161.97943
o [0.68895, 0.47218, 0.08341, 2.98955, 0.70849, 1.02522, ]  168.79893

GEN 1, TIME 122.15, PARAMS: [ 0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ], SCORE: 97.32
avg dead: 158, avg food: 176, score: 158
avg dead: 136, avg food: 170, score: 136
avg dead: 133, avg food: 191, score: 133
avg dead: 138, avg food: 173, score: 138
avg dead: 138, avg food: 172, score: 137
avg dead: 145, avg food: 117, score: 145
avg dead: 114, avg food: 168, score: 114
avg dead: 123, avg food: 179, score: 123
avg dead: 111, avg food: 216, score: 110
avg dead: 127, avg food: 100, score: 127
avg dead: 126, avg food: 244, score: 126
avg dead: 146, avg food: 103, score: 145
avg dead: 141, avg food: 225, score: 141
avg dead: 137, avg food: 195, score: 137
avg dead: 166, avg food: 658, score: 166
avg dead: 172, avg food: 1201, score: 172
avg dead: 145, avg food: 198, score: 145
avg dead: 140, avg food: 111, score: 140
avg dead: 148, avg food: 108, score: 148
avg dead: 91, avg food: 168, score: 90
avg dead: 137, avg food: 177, score: 137
avg dead: 136, avg food: 223, score: 136
avg dead: 139, avg food: 170, score: 139
avg dead: 136, avg food: 188, score: 136
avg dead: 133, avg food: 176, score: 133
avg dead: 125, avg food: 116, score: 124
avg dead: 133, avg food: 150, score: 133
avg dead: 118, avg food: 121, score: 117
avg dead: 138, avg food: 185, score: 137
avg dead: 124, avg food: 189, score: 124
avg dead: 139, avg food: 201, score: 139
avg dead: 101, avg food: 165, score: 101
avg dead: 141, avg food: 161, score: 141
avg dead: 133, avg food: 115, score: 133
avg dead: 120, avg food: 175, score: 120
avg dead: 142, avg food: 194, score: 142
avg dead: 123, avg food: 214, score: 122
avg dead: 123, avg food: 110, score: 123
avg dead: 154, avg food: 206, score: 154
avg dead: 132, avg food: 104, score: 132
avg dead: 127, avg food: 198, score: 127
avg dead: 148, avg food: 193, score: 148
avg dead: 156, avg food: 652, score: 156
avg dead: 147, avg food: 537, score: 147
avg dead: 156, avg food: 211, score: 156
avg dead: 129, avg food: 95, score: 128
avg dead: 150, avg food: 109, score: 150
avg dead: 142, avg food: 166, score: 141
avg dead: 149, avg food: 186, score: 149
avg dead: 123, avg food: 201, score: 123
avg dead: 128, avg food: 215, score: 128
avg dead: 148, avg food: 218, score: 148
avg dead: 125, avg food: 174, score: 125
avg dead: 132, avg food: 112, score: 131
avg dead: 156, avg food: 179, score: 156
avg dead: 124, avg food: 124, score: 124
avg dead: 152, avg food: 174, score: 152
avg dead: 63, avg food: 168, score: 63
avg dead: 155, avg food: 179, score: 154
avg dead: 141, avg food: 234, score: 141
avg dead: 140, avg food: 167, score: 139
avg dead: 140, avg food: 103, score: 140
avg dead: 144, avg food: 215, score: 143
avg dead: 151, avg food: 191, score: 151
avg dead: 136, avg food: 192, score: 136
avg dead: 132, avg food: 118, score: 131
avg dead: 137, avg food: 224, score: 137
avg dead: 135, avg food: 92, score: 135
avg dead: 131, avg food: 223, score: 131
avg dead: 121, avg food: 219, score: 120
avg dead: 145, avg food: 476, score: 144
avg dead: 144, avg food: 496, score: 144
avg dead: 128, avg food: 162, score: 127
avg dead: 127, avg food: 94, score: 126
avg dead: 125, avg food: 99, score: 124
avg dead: 96, avg food: 175, score: 95
avg dead: 157, avg food: 194, score: 157
avg dead: 149, avg food: 194, score: 149
avg dead: 130, avg food: 214, score: 130
avg dead: 142, avg food: 209, score: 142
avg dead: 135, avg food: 173, score: 134
avg dead: 119, avg food: 95, score: 119
avg dead: 156, avg food: 173, score: 155
avg dead: 150, avg food: 110, score: 150
p [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  97.31685
p [0.33611, 4.97548, 2.67090, 6.33837, 0.42047, 3.82507, ]  118.81032
p [0.92891, 7.26248, 6.67752, 0.39951, 7.94560, 0.31893, ]  120.15562
p [0.68895, 0.47218, 0.04614, 2.98955, 0.70849, 0.69123, ]  120.95402
p [0.92891, 7.34174, 6.67752, 0.33835, 7.94560, 0.31893, ]  121.49075
p [0.91841, 7.34174, 7.12357, 0.25464, 7.94560, 0.54686, ]  121.82113
p [0.33611, 2.77966, 4.76372, 6.33837, 0.42047, 4.69494, ]  122.14560
p [0.32067, 2.82495, 1.08841, 0.03531, 4.15615, 0.64222, ]  122.65207
p [0.33611, 4.97548, 4.51686, 6.33837, 0.42047, 4.69494, ]  123.65010
p [0.62454, 5.82792, 2.69262, 1.36617, 5.64000, 2.02157, ]  124.15085
p [0.33611, 4.97548, 4.52377, 6.40217, 0.42047, 4.69494, ]  124.81577
p [0.33611, 4.97548, 4.76372, 6.33837, 0.42047, 4.69494, ]  124.98042
p [0.92891, 7.34174, 6.67752, 0.39951, 7.94560, 0.31893, ]  124.98967
p [0.62454, 7.34174, 2.69262, 2.30870, 7.94560, 2.02157, ]  125.48588
p [1.00000, 5.82792, 6.67752, 0.39951, 5.64000, 0.31893, ]  126.82155
p [0.33611, 4.97548, 7.54200, 6.33837, 0.42047, 4.69494, ]  127.98425
p [0.33611, 9.18569, 4.76372, 6.33837, 0.42047, 4.69494, ]  129.81855
p [0.49819, 7.34174, 3.45931, 0.39951, 7.94560, 0.54686, ]  131.32267
p [0.92891, 5.82792, 6.93487, 0.39951, 5.93323, 0.31893, ]  131.32323
p [0.91841, 7.34174, 6.67752, 0.35639, 7.94560, 0.54686, ]  131.98752
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  63.64985
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  90.98318
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  95.98247
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  101.15008
o [0.33611, 2.77966, 4.76372, 6.33837, 0.42047, 4.69494, ]  110.97840
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  114.81650
o [0.33611, 3.54375, 4.76372, 0.39951, 7.94560, 0.27185, ]  117.98790
o [0.92891, 7.26248, 6.67752, 3.49518, 7.94560, 0.31893, ]  119.32383
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 4.69494, ]  120.64915
o [0.33611, 2.77966, 4.76372, 6.33837, 0.42047, 4.69494, ]  120.97805
o [0.33611, 2.77966, 4.76372, 6.33837, 0.42047, 4.69494, ]  122.97858
o [0.33611, 4.97548, 2.67090, 4.39654, 0.42047, 4.08103, ]  123.47988
o [0.92891, 9.00443, 6.67752, 0.39951, 7.94560, 0.31893, ]  123.48900
o [0.30000, 4.97548, 2.93915, 6.33837, 0.42047, 3.82507, ]  123.64872
o [0.33611, 3.54375, 8.58394, 0.39951, 7.94560, 0.31893, ]  124.15420
o [0.33611, 3.54375, 6.34390, 4.39654, 0.42047, 4.69494, ]  124.64772
o [0.92891, 7.26248, 12.72961, 6.33837, 7.94560, 0.31893, ]  124.98840
o [0.92891, 7.26248, 6.67752, 0.39951, 7.94560, 0.31893, ]  124.99008
o [0.30000, 3.75357, 4.51686, 0.43881, 0.42047, 4.69494, ]  125.48253
o [0.33611, 4.97548, 2.67090, 6.33837, 0.42047, 3.82507, ]  126.14222
o [0.92891, 7.34174, 6.67752, 0.33835, 7.94560, 0.31893, ]  126.99055
o [0.33611, 6.82448, 2.67090, 6.33837, 0.42047, 3.82507, ]  127.48012
o [0.92891, 7.26248, 6.67752, 0.39951, 4.90302, 0.31893, ]  127.65665
o [0.37160, 3.54375, 4.76372, 2.75579, 0.42047, 3.54553, ]  127.98378
o [0.33611, 4.81193, 2.67090, 4.39654, 0.42047, 3.82507, ]  128.64517
o [0.92891, 11.45457, 6.67752, 0.33835, 7.94560, 0.31893, ]  128.99047
o [0.30000, 4.97548, 2.67090, 7.97959, 0.42047, 3.82507, ]  130.31185
o [0.33611, 4.97548, 2.67090, 6.33837, 0.42047, 3.82507, ]  131.81100
o [1.00000, 7.26248, 6.67752, 0.39951, 7.94560, 0.31893, ]  131.98820
o [0.92891, 6.40906, 5.47631, 6.33837, 7.94560, 0.31893, ]  131.98878
o [0.92891, 7.34174, 6.67752, 0.33835, 7.94560, 0.46792, ]  132.65627
o [0.33611, 4.97548, 2.67090, 11.43472, 0.42047, 3.82507, ]  133.31423
o [0.92891, 7.26248, 6.67752, 4.39654, 0.42047, 4.69494, ]  133.48500
o [0.92891, 7.26248, 6.67752, 0.39951, 7.94560, 0.31893, ]  133.48850
o [0.33611, 4.97548, 4.51686, 0.39951, 0.42047, 4.69494, ]  133.64903
o [0.30000, 4.97548, 4.51686, 0.39951, 0.39902, 4.69494, ]  134.98265
o [0.92891, 6.74126, 6.67752, 0.22088, 7.94560, 0.31893, ]  135.49078
o [0.33611, 3.54375, 4.76372, 5.49912, 0.22473, 4.69494, ]  136.31632
o [0.33611, 3.48336, 2.67090, 2.41055, 0.42047, 3.82507, ]  136.47767
o [0.37778, 2.77966, 4.76372, 6.33837, 0.42047, 7.13938, ]  136.48073
o [0.33611, 3.54375, 4.76372, 6.33837, 0.42047, 4.69494, ]  136.81447
o [0.34405, 2.77966, 4.76372, 6.33837, 0.42047, 4.69494, ]  137.31382
o [0.33611, 3.54375, 4.76372, 6.33837, 0.42047, 4.69494, ]  137.48228
o [0.33611, 4.97548, 1.88903, 6.33837, 0.42047, 3.82507, ]  137.64423
o [0.52081, 5.55964, 2.67090, 6.33837, 0.42047, 3.82507, ]  137.98143
o [0.33611, 4.97548, 7.61074, 6.33837, 0.42047, 4.69494, ]  137.98278
o [0.33611, 5.19567, 4.76372, 4.39654, 0.42047, 2.63104, ]  138.31595
o [0.33611, 4.97548, 2.67090, 6.33837, 0.42047, 3.25521, ]  139.14657
o [0.33611, 4.97548, 2.67090, 4.39654, 0.42047, 3.82507, ]  139.14958
o [0.33611, 4.97548, 4.51686, 9.33956, 0.42047, 4.69494, ]  139.98323
o [0.92891, 7.34174, 13.35195, 0.33835, 7.94560, 0.31893, ]  140.15552
o [1.00000, 7.26248, 6.67752, 0.31961, 7.94560, 0.31893, ]  140.15635
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 7.07789, ]  141.30987
o [0.33611, 4.97548, 4.51686, 6.33837, 0.36728, 4.69494, ]  141.31720
o [0.33611, 4.97548, 2.67090, 6.33837, 0.45822, 3.82507, ]  141.81083
o [0.33611, 3.54375, 4.76372, 4.39654, 0.42047, 3.41086, ]  141.98332
o [0.33611, 4.97548, 4.69069, 6.33837, 0.42047, 4.48953, ]  142.48057
o [0.33611, 3.54375, 4.45373, 6.33837, 0.75571, 4.62859, ]  142.81235
